	category	country	country_short	lang	lang_short	name	region	subject	text	type	url	lat_lon
6377	National	United Kingdom	GB	English	en	biofuels-news	Europe Other	General News	Biofuels International	webnews	https://biofuels-news.com/	(54.7023545, -3.2765753)
6378	National	Russia	RU	English	en	isans	Asia	General News	iSANS - The International Strategic Action Network for Security	webnews	https://isans.org/	(64.6863136, 97.7453061)
6379	National	Spain	ES	Spanish	es	businessinsider-es	European Union	General News	Business Insider ES	webnews	https://www.businessinsider.es/	(39.3262345, -4.8380649)
6380	National	Palestine, State of	PS	Arabic	ar	iumsonline-ar	Middle East	General News	Iums online	webnews	http://iumsonline.org/ar/	(31.94696655, 35.27386547291496)
6381	National	USA	US	English	en	migrationpolicy	North America	General News	migration NGO - Migration Policy Institute	webnews	http://www.migrationpolicy.org/	(39.7837304, -100.4458825)
6382	National	Lebanon	LB	Arabic	ar	al-akhbar	Middle East	General News	Al-akhbar	webnews	https://www.al-akhbar.com/	(33.8750629, 35.843409)
6383	National	USA	US	English	en	mediaite	North America	General News	mediaite	webnews	https://www.mediaite.com	(39.7837304, -100.4458825)
6384	National	Romania	RO	English	en	roumanie-en	European Union	General News	Romania press (English)	webnews	http://www.romaniapress.com/	(45.9852129, 24.6859225)
6385	National	Turkey	TR	Turkish	tr	sabah	EU Candidate	General News	SABAH	webnews	https://www.sabah.com.tr/	(36.781836999999996, 34.60311649069413)
6386	National	Belize	BZ	English	en	channel5belize	North America	General News	Channel 5 Belize	webnews	http://edition.channel5belize.com/	(16.8259793, -88.7600927)
6387	National	Georgia	GE	Georgian	ka	commersant	Asia	General News	commersant	webnews	http://commersant.ge/	(41.6809707, 44.0287382)
6388	National	Belarus	BY	English	en	Belta_en	Europe Other	General News	English Belta online	webnews	https://eng.belta.by/	(53.4250605, 27.6971358)
6389	National	Sweden	SE	Swedish	sv	socialisterna	European Union	General News	Rättvisepartiet Socialisterna	webnews	http://www.socialisterna.org/	(59.6749712, 14.5208584)
6390	National	Sweden	SE	Swedish	sv	smalandsposten	European Union	General News	Smålandsposten	webnews	https://www.smp.se/	(56.8782187, 14.8114039)
6391	National	Congo, The Democratic Republic of the	CD	French	fr	cas-info	Africa	General News	cas-info	webnews	https://cas-info.ca/	(None, None)
6392	National	Italy	IT	Italian	it	cittadiniditwitter	European Union	General News	cittadini di twitter	webnews	http://www.cittadiniditwitter.it/	(42.6384261, 12.674297)
6393	National	Finland	FI	Swedish	sv	vasabladet	European Union	General News	Vasabladet	webnews	http://online.vasabladet.fi/	(63.0982125, 21.6167876)
6394	National	Belgium	BE	French	fr	plan-be	European Union	General News	Bureau fédéral du Plan	webnews	https://www.plan.be/index.php?lang=fr	(50.6402809, 4.6667145)
6395	National	Malaysia	MY	English	en	unreservedmedia	Asia	General News	NRESERVED | Intelligence Is Sexy	webnews	https://www.unreservedmedia.com/	(4.5693754, 102.2656823)
6396	National	USA	US	English	en	mathworks	North America	General News	Math Works	webnews	https://www.mathworks.com/?s_tid=gn_logo	(42.3004296, -71.3505151)
6397	National	South Africa	ZA	English	en	africanewswire	Africa	General News	Africa News Wire	webnews	http://africanewswire.za.com/	(-28.8166236, 24.991639)
6398	National	Germany	DE	German	de	hna	European Union	General News	hna - Nachrichten aus Hessen, Niedersachsen, Deutschland und der Welt	webnews	https://www.hna.de/	(51.0834196, 10.4234469)
6399	National	Italy	IT	Italian	it	ingenere-it	European Union	General News	inGenere	webnews	http://www.ingenere.it/	(45.9661288, 12.1276264)
6400	National	Italy	IT	Italian	it	2anews	European Union	General News	2a news	webnews	https://www.2anews.it/	(45.4620801, 9.1940236)
6401	Local	Italy	IT	Italian	it	giornaledivimercate	European Union	General News	Giornale di Vimercate	webnews	https://giornaledimonza.it/notizie-locali/vimercate/	(42.6384261, 12.674297)
6402	National	Turkey	TR	Turkish	tr	haberturk	EU Candidate	General News	Tüm İngilizce Haberler	webnews	http://www.haberturk.com/	(38.9597594, 34.9249653)
6403	National	Spain	ES	Spanish	es	nuevatribuna	European Union	General News	Nuevatribuna	webnews	https://www.nuevatribuna.es/	(39.3262345, -4.8380649)
6404	National	Canada	CA	English	en	edmontonjournal	North America	General News	Edmonton Journal	webnews	http://edmontonjournal.com/	(61.0666922, -107.9917071)
6405	National	Russia	RU	Russian	ru	podrobnosti	Asia	General News	Podrobnosti	webnews	http://podrobnosti.ua/	(64.6863136, 97.7453061)
6406	International	Japan	JP	Japanese	ja	nagano-np	Asia	General News	Nagano Nippo	webnews	http://www.nagano-np.co.jp/	(36.5748441, 139.2394179)
6407	National	Greece	GR	Modern Greek (1453-)	el	liberal	European Union	General News	Liberal	webnews	https://www.liberal.gr/	(38.9953683, 21.9877132)
6408	National	Italy	IT	Italian	it	luccaindiretta	European Union	General News	Lucca in Diretta	webnews	http://www.luccaindiretta.it/	(42.6384261, 12.674297)
6409	National	Sweden	SE	Swedish	sv	fastighetsnytt	European Union	General News	Fastighetsnytt	webnews	http://fastighetsnytt.se/	(59.6749712, 14.5208584)
6410	National	USA	US	English	en	floodobservatory	North America	General News	Flood Observatory	webnews	http://floodobservatory.colorado.edu/	(39.7837304, -100.4458825)
6411	National	Belarus	BY	Belarusian	be	Belta_by	Europe Other	General News	Belarus Belta online	webnews	http://blr.belta.by/	(53.4250605, 27.6971358)
6412	International	Belgium	BE	Dutch	nl	hln	European Union	General News	Het Laatste Nieuws	webnews	https://www.hln.be/	(50.6402809, 4.6667145)
6413	National	Portugal	PT	Portuguese	pt	jornaldaeconomiadomar	European Union	General News	Jornal da economia do mar	webnews	http://www.jornaldaeconomiadomar.com/	(40.0332629, -7.8896263)
6414	Regional	Italy	IT	Italian	it	olbianotizie	European Union	General News	Olbia Notizie	webnews	http://www.olbianotizie.it/	(42.6384261, 12.674297)
6415	Regional	Netherlands	NL	Dutch	nl	leidschdagblad	European Union	General News	Leidschs Dagblad	webnews	https://www.leidschdagblad.nl/	(52.5001698, 5.7480821)
6416	Regional	Spain	ES	Spanish	es	RegionDigital	European Union	General News	Region Digital	webnews	https://www.regiondigital.com/	(39.3262345, -4.8380649)
6417	National	Angola	AO	Portuguese	pt	verangola	Africa	General News	Ver Angola	webnews	http://www.verangola.net/va/	(-11.8775768, 17.5691241)
6418	National	Spain	ES	Spanish	es	guadaque	European Union	General News	Guadaqué - Guadaqué Noticias Guadalajara	webnews	https://www.guadaque.com/	(39.3262345, -4.8380649)
6419	National	Belarus	BY	Russian	ru	Belta_be	Europe Other	General News	Russian Belta online	webnews	https://www.belta.by/	(53.4250605, 27.6971358)
6420	National	France	FR	French	fr	alternatives-economiques	European Union	General News	Alternatives économiques	webnews	https://www.alternatives-economiques.fr/	(46.603354, 1.8883335)
6421	Local	Italy	IT	Italian	it	materanews	European Union	General News	materanews	webnews	https://www.materanews.net/	(42.6384261, 12.674297)
6422	National	France	FR	French	fr	centre-presse	European Union	General News	Centre Presse	webnews	http://www.centre-presse.fr/	(50.5818947, 3.0453499)
6423	Local	Italy	IT	Italian	it	radioalfa	European Union	General News	Radio Alfa - LIVE • LOCAL • SOCIAL	webnews	https://www.radioalfa.fm/	(42.6384261, 12.674297)
6424	National	Italy	IT	Italian	it	leggo	European Union	General News	Leggo	webnews	https://www.leggo.it/	(44.0877536, 12.5353903)
6425	National	Mongolia	MN	English	en	english-news-mn	Asia	General News	English news Mongolia	webnews	https://news.mn/en/	(46.8250388, 103.8499736)
6426	National	Germany	DE	German	de	neues-deutschland	European Union	General News	Neues Deutschland	webnews	https://www.neues-deutschland.de/	(52.5130609, 13.4406077)
6427	National	Bulgaria	BG	Bulgarian	bg	novatv	European Union	General News	Nova TV	webnews	http://novatv.bg/	(42.6073975, 25.4856617)
6428	National	Ukraine	UA	English	en	hromadske	Europe Other	General News	hromadske	webnews	https://en.hromadske.ua/	(49.3805968, 27.9479632)
6429	National	Germany	DE	English	en	icscentre	European Union	General News	The International Civil Society Centre	webnews	https://icscentre.org/	(51.0834196, 10.4234469)
6430	National	Austria	AT	German	de	Vorarlberg	European Union	General News	Vorarlberg online	webnews	http://www.vol.at/	(47.2000338, 13.199959)
6431	National	North Macedonia	MK	Macedonian	mk	vecer-press	EU Candidate	General News	Vecer Press	webnews	https://vecer.press/	(41.6171214, 21.7168387)
6432	International	Czech Republic	CZ	English	en	kafkadesk-org	European Union	General News	Kafkadesk - Ultra-local news from Central Europe	webnews	https://kafkadesk.org/	(49.8167003, 15.4749544)
6433	National	Estonia	EE	Estonian	et	vikerraadio	European Union	General News	Vikerraadio	webnews	https://vikerraadio.err.ee/	(58.7523778, 25.3319078)
6434	National	France	FR	French	fr	metrofrance	European Union	General News	Metro France	webnews	http://www.metrofrance.com/	(48.9117629, 2.2139698308123266)
6435	National	Israel	IL	English	en	972mag	Middle East	General News	972mag	webnews	http://972mag.com/	(31.5313113, 34.8667654)
6436	Regional	Spain	ES	Spanish	es	heraldodesoria	European Union	General News	Heraldo De Soria	webnews	https://heraldodiariodesoria.elmundo.es/	(39.3262345, -4.8380649)
6437	National	Georgia	GE	Russian	ru	abkhazinform	Asia	General News	Abkhaz Inform	webnews	http://abkhazinform.com/novosti	(41.6809707, 44.0287382)
6438	National	Germany	DE	German	de	buergerzeitung	European Union	General News	buergerzeitung	webnews	http://www.buergerzeitung-nrw.de/	(51.0834196, 10.4234469)
6439	National	Georgia	GE	Georgian	ka	newposts	Asia	General News	newposts	webnews	http://www.newposts.ge/	(41.6809707, 44.0287382)
6440	National	Hungary	HU	English	en	hvg-en	European Union	General News	Heti Világgazdaság	webnews	https://hvg.hu/english	(47.1817585, 19.5060937)
6441	International	Italy	IT	Italian	it	wallstreetitalia	European Union	General News	Wall street Italia	webnews	http://www.wallstreetitalia.com/	(45.0249632, 7.671836676679024)
6442	International	Spain	ES	Spanish	es	20minutos	European Union	General News	20 minutos	webnews	https://www.20minutos.es/	(36.7215778, -4.3759609)
6443	National	USA	US	English	en	thedefensepost	North America	General News	The defense post	webnews	https://thedefensepost.com/	(40.6935668, -73.9854464)
6444	National	Sweden	SE	Swedish	sv	svemarknad	European Union	General News	Sveriges Marknadsförbund	webnews	http://svemarknad.se/	(59.6749712, 14.5208584)
6445	International	Spain	ES	Spanish	es	acciona	European Union	General News	Acciona News	webnews	http://www.acciona.com/?language=en	(39.3262345, -4.8380649)
6446	National	Croatia	HR	Croatian	hr	hic	European Union	General News	Hic	webnews	http://www.hic.hr/index.htm	(45.5643442, 17.0118954)
6447	National	Israel	IL	Arabic	ar	manar	Middle East	General News	manar - Israel	webnews	http://www.manar.com/	(31.7866982, 35.23364)
6448	National	Sweden	SE	Swedish	sv	unionen	European Union	General News	unionen	webnews	http://www.unionen.se/	(65.5816292, 22.1549167)
6449	National	Colombia	CO	Spanish	es	arcoiris	South America	General News	Arco Iris	webnews	http://www.arcoiris.com.co/	(4.7433518, -74.0430773)
6450	National	Russia	RU	Russian	ru	salamnews	Asia	General News	salamnews	webnews	http://salamnews.org/	(64.6863136, 97.7453061)
6451	National	India	IN	English	en	greaterkashmir	Asia	General News	Greater Kashmir	webnews	http://www.greaterkashmir.com	(32.6744721, 74.8900038)
6452	National	Finland	FI	Finnish	fi	kauppalehti	European Union	General News	Kauppalehti	webnews	https://www.kauppalehti.fi/	(63.2467777, 25.9209164)
6453	National	United Kingdom	GB	English	en	newsandstar	Europe Other	General News	Manchester Evening News	webnews	http://www.newsandstar.co.uk/	(54.7023545, -3.2765753)
6454	National	Greece	GR	Modern Greek (1453-)	el	cnn-gr	European Union	General News	CNN Greece	webnews	https://www.cnn.gr/	(38.9953683, 21.9877132)
6455	National	Belarus	BY	Russian	ru	tvr-ru	Europe Other	General News	Belarus Partisan - Russian version	webnews	https://www.tvr.by/	(53.4250605, 27.6971358)
6456	National	Georgia	GE	Georgian	ka	sknews	Asia	General News	sknews	webnews	http://sknews.ge/	(41.6809707, 44.0287382)
6457	National	Bangladesh	BD	English	en	daily-sun	Asia	General News	Daily Sun	webnews	http://www.daily-sun.com/ 	(24.4768783, 90.2932426)
6458	Regional	Poland	PL	Polish	pl	mmwroclaw	European Union	General News	Moje Miasto Wroclaw	webnews	https://wroclaw.naszemiasto.pl/	(52.0189912, 19.19558554308718)
6459	National	Georgia	GE	Georgian	ka	itv-ge	Asia	General News	itv	webnews	http://itv.ge/	(41.6809707, 44.0287382)
6460	National	Italy	IT	Italian	it	annoeuropeocittadini	European Union	General News	Anno Europeo Cittadini	webnews	http://www.politicheeuropee.gov.it/it/	(42.6384261, 12.674297)
6461	National	United Kingdom	GB	English	en	nature-nplants	Europe Other	General News	Nature - Plants	webnews	https://www.nature.com/nplants/	(54.7023545, -3.2765753)
6462	National	Russia	RU	Russian	ru	justmedia	Asia	General News	Just Media	webnews	http://www.justmedia.ru/	(64.6863136, 97.7453061)
6463	National	Burkina Faso	BF	French	fr	lepays	Africa	General News	Le Pays	webnews	http://www.lepays.bf/	(12.0753083, -1.6880314)
6464	National	Russia	RU	Russian	ru	islam-today	Asia	General News	islam-today	webnews	http://islam-today.ru/	(64.6863136, 97.7453061)
6465	National	USA	US	English	en	buzzfeednews	North America	General News	buzzfeed news	webnews	https://www.buzzfeednews.com/	(39.7837304, -100.4458825)
6466	National	Italy	IT	Italian	it	labelab-it	European Union	General News	Labelab.it - Benvenuti su labelab.it, la piattaforma multicanale sui servizi e sulle tematiche ambientali per la Green e Circular Economy	webnews	https://www.labelab.it/dfgh987/	(42.6384261, 12.674297)
6467	National	Italy	IT	Italian	it	padovanews	European Union	General News	Padovanews	webnews	http://www.padovanews.it/	(42.6384261, 12.674297)
6468	National	USA	US	English	en	tandfonline	North America	General News	migration NGO2 - Taylor and Francis Online	webnews	https://www.tandfonline.com/	(39.7837304, -100.4458825)
6469	National	Russia	RU	Russian	ru	vedomosti	Asia	General News	vedomosti	webnews	http://www.vedomosti.ru/	(64.6863136, 97.7453061)
6470	National	Sweden	SE	Swedish	sv	sjukskoterskanorge	European Union	General News	Sjuksköterska i Norge	webnews	http://sjukskoterskanorge.se/	(59.6749712, 14.5208584)
6471	National	Iran	IR	Persian	fa	karaj	Middle East	General News	karaj - Iranian online newspaper	webnews	http://www.karaj.info/	(32.6475314, 54.5643516)
6472	National	North Macedonia	MK	Macedonian	mk	novamakedonija	EU Candidate	General News	Nova Makedonija	webnews	https://www.novamakedonija.com.mk/	(41.6171214, 21.7168387)
6473	National	Sweden	SE	Swedish	sv	brandnews	European Union	General News	BrandNews	webnews	http://www.brandnews.se/	(59.6749712, 14.5208584)
6474	National	Italy	IT	English	en	aboutpharma	European Union	General News	AboutPharma	webnews	http://www.aboutpharma.com/	(42.6384261, 12.674297)
6475	National	Slovenia	SI	English	en	vlada-si-en	European Union	General News	migration NGO - VLADA	webnews	http://www.vlada.si/en/	(45.8133113, 14.4808369)
6476	National	Germany	DE	German	de	netzpolitik	European Union	General News	netzpolitik	webnews	https://netzpolitik.org/	(52.5293298, 13.4112279)
6477	International	United Kingdom	GB	English	en	telegraph	Europe Other	General News	The Daily Telegraph	webnews	https://www.telegraph.co.uk/	(54.7023545, -3.2765753)
6478	National	Greece	GR	Modern Greek (1453-)	el	energia	European Union	General News	energia	webnews	https://www.energia.gr/	(38.9953683, 21.9877132)
6479	National	Palestine, State of	PS	English	en	btselem	Middle East	General News	B'Tselem	webnews	http://www.btselem.org/	(31.94696655, 35.27386547291496)
6480	Regional	Slovakia	SK	Slovak	sk	kosicednes	European Union	General News	Košice dnes	webnews	https://kosicednes.sk/#	(48.7266108, 21.2537991)
6481	International	Israel	IL	Arabic	ar	arabs48	Middle East	General News	arabs48	webnews	http://www.arabs48.com/	(31.5313113, 34.8667654)
